image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
ISIC_0024431,0,0,1,0,0,0,0
ISIC_0024432,0,0,1,0,0,0,0
ISIC_0024436,0,0,1,0,0,0,0
ISIC_0024443,0,0,1,0,0,0,0
ISIC_0024448,0,0,1,0,0,0,0
ISIC_0024452,0,0,1,0,0,0,0
ISIC_0024454,0,0,1,0,0,0,0
ISIC_0024457,0,0,1,0,0,0,0
ISIC_0024461,0,0,1,0,0,0,0
ISIC_0024472,0,0,1,0,0,0,0
ISIC_0024504,0,0,1,0,0,0,0
ISIC_0024515,0,0,1,0,0,0,0
ISIC_0024550,0,0,1,0,0,0,0
ISIC_0024564,0,0,1,0,0,0,0
ISIC_0024572,0,0,1,0,0,0,0
ISIC_0024573,0,0,1,0,0,0,0
ISIC_0024582,0,0,1,0,0,0,0
ISIC_0024590,0,0,1,0,0,0,0
ISIC_0024595,0,0,1,0,0,0,0
ISIC_0024632,0,0,1,0,0,0,0
ISIC_0024634,0,0,1,0,0,0,0
ISIC_0024665,0,0,1,0,0,0,0
ISIC_0024666,0,0,1,0,0,0,0
ISIC_0024673,0,0,1,0,0,0,0
ISIC_0024743,0,0,1,0,0,0,0
ISIC_0024787,0,0,1,0,0,0,0
ISIC_0024795,0,0,1,0,0,0,0
ISIC_0024799,0,0,1,0,0,0,0
ISIC_0024829,0,0,1,0,0,0,0
ISIC_0024833,0,0,1,0,0,0,0
ISIC_0024848,0,0,1,0,0,0,0
ISIC_0024885,0,0,1,0,0,0,0
ISIC_0024897,0,0,1,0,0,0,0
ISIC_0024931,0,0,1,0,0,0,0
ISIC_0024949,0,0,1,0,0,0,0
ISIC_0024984,0,0,1,0,0,0,0
ISIC_0025019,0,0,1,0,0,0,0
ISIC_0025031,0,0,1,0,0,0,0
ISIC_0025046,0,0,1,0,0,0,0
ISIC_0025102,0,0,1,0,0,0,0
ISIC_0025144,0,0,1,0,0,0,0
ISIC_0025260,0,0,1,0,0,0,0
ISIC_0025266,0,0,1,0,0,0,0
ISIC_0025285,0,0,1,0,0,0,0
ISIC_0025299,0,0,1,0,0,0,0
ISIC_0025301,0,0,1,0,0,0,0
ISIC_0025322,0,0,1,0,0,0,0
ISIC_0025362,0,0,1,0,0,0,0
ISIC_0025383,0,0,1,0,0,0,0
ISIC_0025417,0,0,1,0,0,0,0
ISIC_0025433,0,0,1,0,0,0,0
ISIC_0025467,0,0,1,0,0,0,0
ISIC_0025509,0,0,1,0,0,0,0
ISIC_0025513,0,0,1,0,0,0,0
ISIC_0025530,0,0,1,0,0,0,0
ISIC_0025557,0,0,1,0,0,0,0
ISIC_0025564,0,0,1,0,0,0,0
ISIC_0025576,0,0,1,0,0,0,0
ISIC_0025584,0,0,1,0,0,0,0
ISIC_0025600,0,0,1,0,0,0,0
ISIC_0025601,0,0,1,0,0,0,0
ISIC_0025617,0,0,1,0,0,0,0
ISIC_0025630,0,0,1,0,0,0,0
ISIC_0025644,0,0,1,0,0,0,0
ISIC_0025650,0,0,1,0,0,0,0
ISIC_0025691,0,0,1,0,0,0,0
ISIC_0025700,0,0,1,0,0,0,0
ISIC_0025711,0,0,1,0,0,0,0
ISIC_0025718,0,0,1,0,0,0,0
ISIC_0025731,0,0,1,0,0,0,0
ISIC_0025752,0,0,1,0,0,0,0
ISIC_0025793,0,0,1,0,0,0,0
ISIC_0025818,0,0,1,0,0,0,0
ISIC_0025824,0,0,1,0,0,0,0
ISIC_0025826,0,0,1,0,0,0,0
ISIC_0025932,0,0,1,0,0,0,0
ISIC_0025940,0,0,1,0,0,0,0
ISIC_0025971,0,0,1,0,0,0,0
ISIC_0025975,0,0,1,0,0,0,0
ISIC_0026056,0,0,1,0,0,0,0
ISIC_0026074,0,0,1,0,0,0,0
ISIC_0026090,0,0,1,0,0,0,0
ISIC_0026091,0,0,1,0,0,0,0
ISIC_0026117,0,0,1,0,0,0,0
ISIC_0026118,0,0,1,0,0,0,0
ISIC_0026154,0,0,1,0,0,0,0
ISIC_0026156,0,0,1,0,0,0,0
ISIC_0026192,0,0,1,0,0,0,0
ISIC_0026213,0,0,1,0,0,0,0
ISIC_0026230,0,0,1,0,0,0,0
ISIC_0026275,0,0,1,0,0,0,0
ISIC_0026282,0,0,1,0,0,0,0
ISIC_0026321,0,0,1,0,0,0,0
ISIC_0026324,0,0,1,0,0,0,0
ISIC_0026337,0,0,1,0,0,0,0
ISIC_0026343,0,0,1,0,0,0,0
ISIC_0026350,0,0,1,0,0,0,0
ISIC_0026395,0,0,1,0,0,0,0
ISIC_0026433,0,0,1,0,0,0,0
ISIC_0026439,0,0,1,0,0,0,0
ISIC_0026442,0,0,1,0,0,0,0
ISIC_0026453,0,0,1,0,0,0,0
ISIC_0026496,0,0,1,0,0,0,0
ISIC_0026528,0,0,1,0,0,0,0
ISIC_0026574,0,0,1,0,0,0,0
ISIC_0026593,0,0,1,0,0,0,0
ISIC_0026643,0,0,1,0,0,0,0
ISIC_0026656,0,0,1,0,0,0,0
ISIC_0026668,0,0,1,0,0,0,0
ISIC_0026687,0,0,1,0,0,0,0
ISIC_0026716,0,0,1,0,0,0,0
ISIC_0026760,0,0,1,0,0,0,0
ISIC_0026766,0,0,1,0,0,0,0
ISIC_0026798,0,0,1,0,0,0,0
ISIC_0026829,0,0,1,0,0,0,0
ISIC_0026831,0,0,1,0,0,0,0
ISIC_0026845,0,0,1,0,0,0,0
ISIC_0026855,0,0,1,0,0,0,0
ISIC_0026865,0,0,1,0,0,0,0
ISIC_0026902,0,0,1,0,0,0,0
ISIC_0026940,0,0,1,0,0,0,0
ISIC_0026952,0,0,1,0,0,0,0
ISIC_0026957,0,0,1,0,0,0,0
ISIC_0026968,0,0,1,0,0,0,0
ISIC_0026970,0,0,1,0,0,0,0
ISIC_0026978,0,0,1,0,0,0,0
ISIC_0026988,0,0,1,0,0,0,0
ISIC_0026995,0,0,1,0,0,0,0
ISIC_0027004,0,0,1,0,0,0,0
ISIC_0027038,0,0,1,0,0,0,0
ISIC_0027046,0,0,1,0,0,0,0
ISIC_0027057,0,0,1,0,0,0,0
ISIC_0027058,0,0,1,0,0,0,0
ISIC_0027090,0,0,1,0,0,0,0
ISIC_0027093,0,0,1,0,0,0,0
ISIC_0027117,0,0,1,0,0,0,0
ISIC_0027120,0,0,1,0,0,0,0
ISIC_0027135,0,0,1,0,0,0,0
ISIC_0027146,0,0,1,0,0,0,0
ISIC_0027175,0,0,1,0,0,0,0
ISIC_0027189,0,0,1,0,0,0,0
ISIC_0027229,0,0,1,0,0,0,0
ISIC_0027281,0,0,1,0,0,0,0
ISIC_0027291,0,0,1,0,0,0,0
ISIC_0027297,0,0,1,0,0,0,0
ISIC_0027337,0,0,1,0,0,0,0
ISIC_0027365,0,0,1,0,0,0,0
ISIC_0027371,0,0,1,0,0,0,0
ISIC_0027425,0,0,1,0,0,0,0
ISIC_0027433,0,0,1,0,0,0,0
ISIC_0027473,0,0,1,0,0,0,0
ISIC_0027478,0,0,1,0,0,0,0
ISIC_0027525,0,0,1,0,0,0,0
ISIC_0027526,0,0,1,0,0,0,0
ISIC_0027531,0,0,1,0,0,0,0
ISIC_0027544,0,0,1,0,0,0,0
ISIC_0027545,0,0,1,0,0,0,0
ISIC_0027546,0,0,1,0,0,0,0
ISIC_0027595,0,0,1,0,0,0,0
ISIC_0027601,0,0,1,0,0,0,0
ISIC_0027609,0,0,1,0,0,0,0
ISIC_0027629,0,0,1,0,0,0,0
ISIC_0027631,0,0,1,0,0,0,0
ISIC_0027675,0,0,1,0,0,0,0
ISIC_0027677,0,0,1,0,0,0,0
ISIC_0027704,0,0,1,0,0,0,0
ISIC_0027722,0,0,1,0,0,0,0
ISIC_0027744,0,0,1,0,0,0,0
ISIC_0027759,0,0,1,0,0,0,0
ISIC_0027774,0,0,1,0,0,0,0
ISIC_0027786,0,0,1,0,0,0,0
ISIC_0027788,0,0,1,0,0,0,0
ISIC_0027814,0,0,1,0,0,0,0
ISIC_0027819,0,0,1,0,0,0,0
ISIC_0027825,0,0,1,0,0,0,0
ISIC_0027846,0,0,1,0,0,0,0
ISIC_0027851,0,0,1,0,0,0,0
ISIC_0027858,0,0,1,0,0,0,0
ISIC_0027865,0,0,1,0,0,0,0
ISIC_0027915,0,0,1,0,0,0,0
ISIC_0027920,0,0,1,0,0,0,0
ISIC_0027966,0,0,1,0,0,0,0
ISIC_0027976,0,0,1,0,0,0,0
ISIC_0027998,0,0,1,0,0,0,0
ISIC_0028035,0,0,1,0,0,0,0
ISIC_0028050,0,0,1,0,0,0,0
ISIC_0028059,0,0,1,0,0,0,0
ISIC_0028079,0,0,1,0,0,0,0
ISIC_0028084,0,0,1,0,0,0,0
ISIC_0028085,0,0,1,0,0,0,0
ISIC_0028095,0,0,1,0,0,0,0
ISIC_0028106,0,0,1,0,0,0,0
ISIC_0028107,0,0,1,0,0,0,0
ISIC_0028113,0,0,1,0,0,0,0
ISIC_0028122,0,0,1,0,0,0,0
ISIC_0028147,0,0,1,0,0,0,0
ISIC_0028155,0,0,1,0,0,0,0
ISIC_0028168,0,0,1,0,0,0,0
ISIC_0028197,0,0,1,0,0,0,0
ISIC_0028238,0,0,1,0,0,0,0
ISIC_0028283,0,0,1,0,0,0,0
ISIC_0028303,0,0,1,0,0,0,0
ISIC_0028316,0,0,1,0,0,0,0
ISIC_0028323,0,0,1,0,0,0,0
ISIC_0028329,0,0,1,0,0,0,0
ISIC_0028350,0,0,1,0,0,0,0
ISIC_0028419,0,0,1,0,0,0,0
ISIC_0028457,0,0,1,0,0,0,0
ISIC_0028486,0,0,1,0,0,0,0
ISIC_0028495,0,0,1,0,0,0,0
ISIC_0028542,0,0,1,0,0,0,0
ISIC_0028556,0,0,1,0,0,0,0
ISIC_0028568,0,0,1,0,0,0,0
ISIC_0028570,0,0,1,0,0,0,0
ISIC_0028577,0,0,1,0,0,0,0
ISIC_0028583,0,0,1,0,0,0,0
ISIC_0028652,0,0,1,0,0,0,0
ISIC_0028653,0,0,1,0,0,0,0
ISIC_0028670,0,0,1,0,0,0,0
ISIC_0028671,0,0,1,0,0,0,0
ISIC_0028677,0,0,1,0,0,0,0
ISIC_0028687,0,0,1,0,0,0,0
ISIC_0028688,0,0,1,0,0,0,0
ISIC_0028693,0,0,1,0,0,0,0
ISIC_0028719,0,0,1,0,0,0,0
ISIC_0028728,0,0,1,0,0,0,0
ISIC_0028739,0,0,1,0,0,0,0
ISIC_0028747,0,0,1,0,0,0,0
ISIC_0028765,0,0,1,0,0,0,0
ISIC_0028807,0,0,1,0,0,0,0
ISIC_0028814,0,0,1,0,0,0,0
ISIC_0028815,0,0,1,0,0,0,0
ISIC_0028818,0,0,1,0,0,0,0
ISIC_0028858,0,0,1,0,0,0,0
ISIC_0028871,0,0,1,0,0,0,0
ISIC_0028877,0,0,1,0,0,0,0
ISIC_0028890,0,0,1,0,0,0,0
ISIC_0028928,0,0,1,0,0,0,0
ISIC_0028937,0,0,1,0,0,0,0
ISIC_0028964,0,0,1,0,0,0,0
ISIC_0028973,0,0,1,0,0,0,0
ISIC_0028978,0,0,1,0,0,0,0
ISIC_0028980,0,0,1,0,0,0,0
ISIC_0028989,0,0,1,0,0,0,0
ISIC_0028994,0,0,1,0,0,0,0
ISIC_0029020,0,0,1,0,0,0,0
ISIC_0029034,0,0,1,0,0,0,0
ISIC_0029035,0,0,1,0,0,0,0
ISIC_0029053,0,0,1,0,0,0,0
ISIC_0029082,0,0,1,0,0,0,0
ISIC_0029083,0,0,1,0,0,0,0
ISIC_0029123,0,0,1,0,0,0,0
ISIC_0029129,0,0,1,0,0,0,0
ISIC_0029192,0,0,1,0,0,0,0
ISIC_0029193,0,0,1,0,0,0,0
ISIC_0029201,0,0,1,0,0,0,0
ISIC_0029220,0,0,1,0,0,0,0
ISIC_0029230,0,0,1,0,0,0,0
ISIC_0029263,0,0,1,0,0,0,0
ISIC_0029278,0,0,1,0,0,0,0
ISIC_0029323,0,0,1,0,0,0,0
ISIC_0029331,0,0,1,0,0,0,0
ISIC_0029337,0,0,1,0,0,0,0
ISIC_0029341,0,0,1,0,0,0,0
ISIC_0029342,0,0,1,0,0,0,0
ISIC_0029352,0,0,1,0,0,0,0
ISIC_0029372,0,0,1,0,0,0,0
ISIC_0029391,0,0,1,0,0,0,0
ISIC_0029392,0,0,1,0,0,0,0
ISIC_0029412,0,0,1,0,0,0,0
ISIC_0029466,0,0,1,0,0,0,0
ISIC_0029489,0,0,1,0,0,0,0
ISIC_0029501,0,0,1,0,0,0,0
ISIC_0029515,0,0,1,0,0,0,0
ISIC_0029524,0,0,1,0,0,0,0
ISIC_0029539,0,0,1,0,0,0,0
ISIC_0029545,0,0,1,0,0,0,0
ISIC_0029546,0,0,1,0,0,0,0
ISIC_0029564,0,0,1,0,0,0,0
ISIC_0029602,0,0,1,0,0,0,0
ISIC_0029644,0,0,1,0,0,0,0
ISIC_0029647,0,0,1,0,0,0,0
ISIC_0029655,0,0,1,0,0,0,0
ISIC_0029669,0,0,1,0,0,0,0
ISIC_0029680,0,0,1,0,0,0,0
ISIC_0029745,0,0,1,0,0,0,0
ISIC_0029747,0,0,1,0,0,0,0
ISIC_0029755,0,0,1,0,0,0,0
ISIC_0029779,0,0,1,0,0,0,0
ISIC_0029805,0,0,1,0,0,0,0
ISIC_0029820,0,0,1,0,0,0,0
ISIC_0029831,0,0,1,0,0,0,0
ISIC_0029847,0,0,1,0,0,0,0
ISIC_0029856,0,0,1,0,0,0,0
ISIC_0024329,0,0,0,1,0,0,0
ISIC_0024372,0,0,0,1,0,0,0
ISIC_0024418,0,0,0,1,0,0,0
ISIC_0024450,0,0,0,1,0,0,0
ISIC_0024463,0,0,0,1,0,0,0
ISIC_0024468,0,0,0,1,0,0,0
ISIC_0024470,0,0,0,1,0,0,0
ISIC_0024511,0,0,0,1,0,0,0
ISIC_0024517,0,0,0,1,0,0,0
ISIC_0024522,0,0,0,1,0,0,0
ISIC_0024539,0,0,0,1,0,0,0
ISIC_0024562,0,0,0,1,0,0,0
ISIC_0024575,0,0,0,1,0,0,0
ISIC_0024579,0,0,0,1,0,0,0
ISIC_0024646,0,0,0,1,0,0,0
ISIC_0024654,0,0,0,1,0,0,0
ISIC_0024707,0,0,0,1,0,0,0
ISIC_0024710,0,0,0,1,0,0,0
ISIC_0024763,0,0,0,1,0,0,0
ISIC_0024771,0,0,0,1,0,0,0
ISIC_0024800,0,0,0,1,0,0,0
ISIC_0024843,0,0,0,1,0,0,0
ISIC_0024913,0,0,0,1,0,0,0
ISIC_0024923,0,0,0,1,0,0,0
ISIC_0024925,0,0,0,1,0,0,0
ISIC_0024946,0,0,0,1,0,0,0
ISIC_0024948,0,0,0,1,0,0,0
ISIC_0025029,0,0,0,1,0,0,0
ISIC_0025069,0,0,0,1,0,0,0
ISIC_0025089,0,0,0,1,0,0,0
ISIC_0025130,0,0,0,1,0,0,0
ISIC_0025178,0,0,0,1,0,0,0
ISIC_0025182,0,0,0,1,0,0,0
ISIC_0025196,0,0,0,1,0,0,0
ISIC_0025247,0,0,0,1,0,0,0
ISIC_0025264,0,0,0,1,0,0,0
ISIC_0025319,0,0,0,1,0,0,0
ISIC_0025331,0,0,0,1,0,0,0
ISIC_0025350,0,0,0,1,0,0,0
ISIC_0025358,0,0,0,1,0,0,0
ISIC_0025368,0,0,0,1,0,0,0
ISIC_0025411,0,0,0,1,0,0,0
ISIC_0025427,0,0,0,1,0,0,0
ISIC_0025471,0,0,0,1,0,0,0
ISIC_0025539,0,0,0,1,0,0,0
ISIC_0025577,0,0,0,1,0,0,0
ISIC_0025605,0,0,0,1,0,0,0
ISIC_0025637,0,0,0,1,0,0,0
ISIC_0025696,0,0,0,1,0,0,0
ISIC_0025712,0,0,0,1,0,0,0
ISIC_0025780,0,0,0,1,0,0,0
ISIC_0025790,0,0,0,1,0,0,0
ISIC_0025803,0,0,0,1,0,0,0
ISIC_0025808,0,0,0,1,0,0,0
ISIC_0025811,0,0,0,1,0,0,0
ISIC_0025825,0,0,0,1,0,0,0
ISIC_0025831,0,0,0,1,0,0,0
ISIC_0025948,0,0,0,1,0,0,0
ISIC_0025953,0,0,0,1,0,0,0
ISIC_0025957,0,0,0,1,0,0,0
ISIC_0025992,0,0,0,1,0,0,0
ISIC_0026014,0,0,0,1,0,0,0
ISIC_0026040,0,0,0,1,0,0,0
ISIC_0026083,0,0,0,1,0,0,0
ISIC_0026100,0,0,0,1,0,0,0
ISIC_0026132,0,0,0,1,0,0,0
ISIC_0026138,0,0,0,1,0,0,0
ISIC_0026149,0,0,0,1,0,0,0
ISIC_0026152,0,0,0,1,0,0,0
ISIC_0026171,0,0,0,1,0,0,0
ISIC_0026178,0,0,0,1,0,0,0
ISIC_0026194,0,0,0,1,0,0,0
ISIC_0026203,0,0,0,1,0,0,0
ISIC_0026206,0,0,0,1,0,0,0
ISIC_0026212,0,0,0,1,0,0,0
ISIC_0026319,0,0,0,1,0,0,0
ISIC_0026327,0,0,0,1,0,0,0
ISIC_0026362,0,0,0,1,0,0,0
ISIC_0026388,0,0,0,1,0,0,0
ISIC_0026411,0,0,0,1,0,0,0
ISIC_0026457,0,0,0,1,0,0,0
ISIC_0026466,0,0,0,1,0,0,0
ISIC_0026468,0,0,0,1,0,0,0
ISIC_0026492,0,0,0,1,0,0,0
ISIC_0026522,0,0,0,1,0,0,0
ISIC_0026525,0,0,0,1,0,0,0
ISIC_0026549,0,0,0,1,0,0,0
ISIC_0026575,0,0,0,1,0,0,0
ISIC_0026625,0,0,0,1,0,0,0
ISIC_0026626,0,0,0,1,0,0,0
ISIC_0026645,0,0,0,1,0,0,0
ISIC_0026650,0,0,0,1,0,0,0
ISIC_0026702,0,0,0,1,0,0,0
ISIC_0026709,0,0,0,1,0,0,0
ISIC_0026720,0,0,0,1,0,0,0
ISIC_0026729,0,0,0,1,0,0,0
ISIC_0026765,0,0,0,1,0,0,0
ISIC_0026848,0,0,0,1,0,0,0
ISIC_0026857,0,0,0,1,0,0,0
ISIC_0026872,0,0,0,1,0,0,0
ISIC_0026905,0,0,0,1,0,0,0
ISIC_0026927,0,0,0,1,0,0,0
ISIC_0026981,0,0,0,1,0,0,0
ISIC_0026984,0,0,0,1,0,0,0
ISIC_0026992,0,0,0,1,0,0,0
ISIC_0027047,0,0,0,1,0,0,0
ISIC_0027084,0,0,0,1,0,0,0
ISIC_0027172,0,0,0,1,0,0,0
ISIC_0027178,0,0,0,1,0,0,0
ISIC_0027184,0,0,0,1,0,0,0
ISIC_0027231,0,0,0,1,0,0,0
ISIC_0027254,0,0,0,1,0,0,0
ISIC_0027294,0,0,0,1,0,0,0
ISIC_0027303,0,0,0,1,0,0,0
ISIC_0027334,0,0,0,1,0,0,0
ISIC_0027343,0,0,0,1,0,0,0
ISIC_0027447,0,0,0,1,0,0,0
ISIC_0027452,0,0,0,1,0,0,0
ISIC_0027506,0,0,0,1,0,0,0
ISIC_0027529,0,0,0,1,0,0,0
ISIC_0027536,0,0,0,1,0,0,0
ISIC_0027550,0,0,0,1,0,0,0
ISIC_0027562,0,0,0,1,0,0,0
ISIC_0027577,0,0,0,1,0,0,0
ISIC_0027580,0,0,0,1,0,0,0
ISIC_0027588,0,0,0,1,0,0,0
ISIC_0027615,0,0,0,1,0,0,0
ISIC_0027650,0,0,0,1,0,0,0
ISIC_0027668,0,0,0,1,0,0,0
ISIC_0027678,0,0,0,1,0,0,0
ISIC_0027700,0,0,0,1,0,0,0
ISIC_0027708,0,0,0,1,0,0,0
ISIC_0027719,0,0,0,1,0,0,0
ISIC_0027753,0,0,0,1,0,0,0
ISIC_0027767,0,0,0,1,0,0,0
ISIC_0027795,0,0,0,1,0,0,0
ISIC_0027802,0,0,0,1,0,0,0
ISIC_0027829,0,0,0,1,0,0,0
ISIC_0027884,0,0,0,1,0,0,0
ISIC_0027896,0,0,0,1,0,0,0
ISIC_0027930,0,0,0,1,0,0,0
ISIC_0027950,0,0,0,1,0,0,0
ISIC_0027958,0,0,0,1,0,0,0
ISIC_0028063,0,0,0,1,0,0,0
ISIC_0028076,0,0,0,1,0,0,0
ISIC_0028132,0,0,0,1,0,0,0
ISIC_0028158,0,0,0,1,0,0,0
ISIC_0028190,0,0,0,1,0,0,0
ISIC_0028224,0,0,0,1,0,0,0
ISIC_0028231,0,0,0,1,0,0,0
ISIC_0028232,0,0,0,1,0,0,0
ISIC_0028314,0,0,0,1,0,0,0
ISIC_0028335,0,0,0,1,0,0,0
ISIC_0028370,0,0,0,1,0,0,0
ISIC_0028372,0,0,0,1,0,0,0
ISIC_0028381,0,0,0,1,0,0,0
ISIC_0028393,0,0,0,1,0,0,0
ISIC_0028499,0,0,0,1,0,0,0
ISIC_0028517,0,0,0,1,0,0,0
ISIC_0028558,0,0,0,1,0,0,0
ISIC_0028619,0,0,0,1,0,0,0
ISIC_0028644,0,0,0,1,0,0,0
ISIC_0028659,0,0,0,1,0,0,0
ISIC_0028730,0,0,0,1,0,0,0
ISIC_0028763,0,0,0,1,0,0,0
ISIC_0028795,0,0,0,1,0,0,0
ISIC_0028816,0,0,0,1,0,0,0
ISIC_0028820,0,0,0,1,0,0,0
ISIC_0028854,0,0,0,1,0,0,0
ISIC_0028872,0,0,0,1,0,0,0
ISIC_0028941,0,0,0,1,0,0,0
ISIC_0028990,0,0,0,1,0,0,0
ISIC_0029002,0,0,0,1,0,0,0
ISIC_0029025,0,0,0,1,0,0,0
ISIC_0029041,0,0,0,1,0,0,0
ISIC_0029043,0,0,0,1,0,0,0
ISIC_0029059,0,0,0,1,0,0,0
ISIC_0029067,0,0,0,1,0,0,0
ISIC_0029133,0,0,0,1,0,0,0
ISIC_0029141,0,0,0,1,0,0,0
ISIC_0029210,0,0,0,1,0,0,0
ISIC_0029268,0,0,0,1,0,0,0
ISIC_0029279,0,0,0,1,0,0,0
ISIC_0029309,0,0,0,1,0,0,0
ISIC_0029315,0,0,0,1,0,0,0
ISIC_0029360,0,0,0,1,0,0,0
ISIC_0029362,0,0,0,1,0,0,0
ISIC_0029371,0,0,0,1,0,0,0
ISIC_0029417,0,0,0,1,0,0,0
ISIC_0029460,0,0,0,1,0,0,0
ISIC_0029462,0,0,0,1,0,0,0
ISIC_0029500,0,0,0,1,0,0,0
ISIC_0029533,0,0,0,1,0,0,0
ISIC_0029541,0,0,0,1,0,0,0
ISIC_0029549,0,0,0,1,0,0,0
ISIC_0029563,0,0,0,1,0,0,0
ISIC_0029567,0,0,0,1,0,0,0
ISIC_0029573,0,0,0,1,0,0,0
ISIC_0029582,0,0,0,1,0,0,0
ISIC_0029598,0,0,0,1,0,0,0
ISIC_0029610,0,0,0,1,0,0,0
ISIC_0029634,0,0,0,1,0,0,0
ISIC_0029638,0,0,0,1,0,0,0
ISIC_0029659,0,0,0,1,0,0,0
ISIC_0029713,0,0,0,1,0,0,0
ISIC_0029715,0,0,0,1,0,0,0
ISIC_0029781,0,0,0,1,0,0,0
ISIC_0029811,0,0,0,1,0,0,0
ISIC_0029827,0,0,0,1,0,0,0
ISIC_0029830,0,0,0,1,0,0,0
ISIC_0029840,0,0,0,1,0,0,0
ISIC_0029851,0,0,0,1,0,0,0
ISIC_0029860,0,0,0,1,0,0,0
ISIC_0029900,0,0,0,1,0,0,0
ISIC_0029915,0,0,0,1,0,0,0
ISIC_0029930,0,0,0,1,0,0,0
ISIC_0029932,0,0,0,1,0,0,0
ISIC_0030036,0,0,0,1,0,0,0
ISIC_0030076,0,0,0,1,0,0,0
ISIC_0030133,0,0,0,1,0,0,0
ISIC_0030142,0,0,0,1,0,0,0
ISIC_0030143,0,0,0,1,0,0,0
ISIC_0030158,0,0,0,1,0,0,0
ISIC_0030175,0,0,0,1,0,0,0
ISIC_0030191,0,0,0,1,0,0,0
ISIC_0030242,0,0,0,1,0,0,0
ISIC_0030245,0,0,0,1,0,0,0
ISIC_0030280,0,0,0,1,0,0,0
ISIC_0030297,0,0,0,1,0,0,0
ISIC_0030341,0,0,0,1,0,0,0
ISIC_0030344,0,0,0,1,0,0,0
ISIC_0030375,0,0,0,1,0,0,0
ISIC_0030387,0,0,0,1,0,0,0
ISIC_0030408,0,0,0,1,0,0,0
ISIC_0030463,0,0,0,1,0,0,0
ISIC_0030487,0,0,0,1,0,0,0
ISIC_0030491,0,0,0,1,0,0,0
ISIC_0030549,0,0,0,1,0,0,0
ISIC_0030586,0,0,0,1,0,0,0
ISIC_0030591,0,0,0,1,0,0,0
ISIC_0030602,0,0,0,1,0,0,0
ISIC_0030655,0,0,0,1,0,0,0
ISIC_0030707,0,0,0,1,0,0,0
ISIC_0030714,0,0,0,1,0,0,0
ISIC_0030730,0,0,0,1,0,0,0
ISIC_0030785,0,0,0,1,0,0,0
ISIC_0030794,0,0,0,1,0,0,0
ISIC_0030803,0,0,0,1,0,0,0
ISIC_0030821,0,0,0,1,0,0,0
ISIC_0030825,0,0,0,1,0,0,0
ISIC_0030826,0,0,0,1,0,0,0
ISIC_0030827,0,0,0,1,0,0,0
ISIC_0030844,0,0,0,1,0,0,0
ISIC_0030877,0,0,0,1,0,0,0
ISIC_0030953,0,0,0,1,0,0,0
ISIC_0030986,0,0,0,1,0,0,0
ISIC_0030991,0,0,0,1,0,0,0
ISIC_0031012,0,0,0,1,0,0,0
ISIC_0031040,0,0,0,1,0,0,0
ISIC_0031043,0,0,0,1,0,0,0
ISIC_0031044,0,0,0,1,0,0,0
ISIC_0031108,0,0,0,1,0,0,0
ISIC_0031119,0,0,0,1,0,0,0
ISIC_0031191,0,0,0,1,0,0,0
ISIC_0031198,0,0,0,1,0,0,0
ISIC_0031211,0,0,0,1,0,0,0
ISIC_0031228,0,0,0,1,0,0,0
ISIC_0031286,0,0,0,1,0,0,0
ISIC_0031292,0,0,0,1,0,0,0
ISIC_0031335,0,0,0,1,0,0,0
ISIC_0031381,0,0,0,1,0,0,0
ISIC_0031421,0,0,0,1,0,0,0
ISIC_0031430,0,0,0,1,0,0,0
ISIC_0031431,0,0,0,1,0,0,0
ISIC_0031506,0,0,0,1,0,0,0
ISIC_0031570,0,0,0,1,0,0,0
ISIC_0031578,0,0,0,1,0,0,0
ISIC_0031609,0,0,0,1,0,0,0
ISIC_0031659,0,0,0,1,0,0,0
ISIC_0031672,0,0,0,1,0,0,0
ISIC_0031692,0,0,0,1,0,0,0
ISIC_0031738,0,0,0,1,0,0,0
ISIC_0031743,0,0,0,1,0,0,0
ISIC_0031823,0,0,0,1,0,0,0
ISIC_0031852,0,0,0,1,0,0,0
ISIC_0031874,0,0,0,1,0,0,0
ISIC_0031918,0,0,0,1,0,0,0
ISIC_0031922,0,0,0,1,0,0,0
ISIC_0031927,0,0,0,1,0,0,0
ISIC_0031929,0,0,0,1,0,0,0
ISIC_0031940,0,0,0,1,0,0,0
ISIC_0031993,0,0,0,1,0,0,0
ISIC_0032014,0,0,0,1,0,0,0
ISIC_0032135,0,0,0,1,0,0,0
ISIC_0032154,0,0,0,1,0,0,0
ISIC_0032173,0,0,0,1,0,0,0
ISIC_0032199,0,0,0,1,0,0,0
ISIC_0032203,0,0,0,1,0,0,0
ISIC_0032206,0,0,0,1,0,0,0
ISIC_0032238,0,0,0,1,0,0,0
ISIC_0024312,0,0,0,0,1,0,0
ISIC_0024324,0,0,0,0,1,0,0
ISIC_0024336,0,0,0,0,1,0,0
ISIC_0024337,0,0,0,0,1,0,0
ISIC_0024338,0,0,0,0,1,0,0
ISIC_0024358,0,0,0,0,1,0,0
ISIC_0024371,0,0,0,0,1,0,0
ISIC_0024381,0,0,0,0,1,0,0
ISIC_0024382,0,0,0,0,1,0,0
ISIC_0024383,0,0,0,0,1,0,0
ISIC_0024408,0,0,0,0,1,0,0
ISIC_0024409,0,0,0,0,1,0,0
ISIC_0024412,0,0,0,0,1,0,0
